,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
45,2021-10-06,887.8892252961336,758.3250111046652,1004.2375082019621,887.8892252961336,887.8892252961336,-7.317853996947478,-7.317853996947478,-7.317853996947478,-7.317853996947478,-7.317853996947478,-7.317853996947478,0.0,0.0,0.0,880.5713712991861
46,2021-10-07,891.4013851570406,759.8019076605983,1014.2706402582922,891.4013851570406,891.4013851570406,-13.66896489995012,-13.66896489995012,-13.66896489995012,-13.66896489995012,-13.66896489995012,-13.66896489995012,0.0,0.0,0.0,877.7324202570906
47,2021-10-08,894.9135450179475,760.4080632459297,1002.5725871000975,894.9135450179475,894.9135450179475,-16.944190502635976,-16.944190502635976,-16.944190502635976,-16.944190502635976,-16.944190502635976,-16.944190502635976,0.0,0.0,0.0,877.9693545153116
48,2021-10-11,905.4500246006687,784.3805890197915,1032.3510553388894,905.4500246006687,905.4500246006687,0.4507663413242206,0.4507663413242206,0.4507663413242206,0.4507663413242206,0.4507663413242206,0.4507663413242206,0.0,0.0,0.0,905.9007909419929
49,2021-10-12,908.9621844565859,778.2469875113884,1026.144594214246,908.9621844565859,908.9621844565859,-7.51997579391067,-7.51997579391067,-7.51997579391067,-7.51997579391067,-7.51997579391067,-7.51997579391067,0.0,0.0,0.0,901.4422086626752
50,2021-10-13,912.4743443125031,783.0063963336213,1023.1509814638054,912.4743443125031,912.4743443125031,-7.3178539969789,-7.3178539969789,-7.3178539969789,-7.3178539969789,-7.3178539969789,-7.3178539969789,0.0,0.0,0.0,905.1564903155243
51,2021-10-14,915.9865041684205,784.9818637995281,1028.3365405316065,915.9865041684205,915.9865041684205,-13.668964899919171,-13.668964899919171,-13.668964899919171,-13.668964899919171,-13.668964899919171,-13.668964899919171,0.0,0.0,0.0,902.3175392685014
52,2021-10-15,919.4986640243377,785.0976101061872,1032.2297274002578,919.4986640243377,919.4986640243377,-16.944190502618813,-16.944190502618813,-16.944190502618813,-16.944190502618813,-16.944190502618813,-16.944190502618813,0.0,0.0,0.0,902.5544735217189
53,2021-10-18,930.0351435920895,800.8202345463064,1042.128939307559,930.0351435920895,930.0351435920895,0.450766341301061,0.450766341301061,0.450766341301061,0.450766341301061,0.450766341301061,0.450766341301061,0.0,0.0,0.0,930.4859099333905
54,2021-10-19,933.5473034480068,812.8068714496646,1052.855334125309,933.5473034480068,933.5473034480068,-7.5199757939489835,-7.5199757939489835,-7.5199757939489835,-7.5199757939489835,-7.5199757939489835,-7.5199757939489835,0.0,0.0,0.0,926.0273276540578
55,2021-10-20,937.059463303924,802.368768979317,1044.3365628601725,937.059463303924,937.059463303924,-7.3178539969648675,-7.3178539969648675,-7.3178539969648675,-7.3178539969648675,-7.3178539969648675,-7.3178539969648675,0.0,0.0,0.0,929.741609306959
56,2021-10-21,940.5716231598414,806.4457382067119,1056.638833618832,940.5716231598414,940.5716231598414,-13.668964899925317,-13.668964899925317,-13.668964899925317,-13.668964899925317,-13.668964899925317,-13.668964899925317,0.0,0.0,0.0,926.902658259916
57,2021-10-22,944.0837824101142,802.5275267991631,1043.422580442978,944.0837824101142,944.0837824101142,-16.94419050260102,-16.94419050260102,-16.94419050260102,-16.94419050260102,-16.94419050260102,-16.94419050260102,0.0,0.0,0.0,927.1395919075131
58,2021-10-25,954.6202601609327,833.0871151494758,1069.6839341163331,954.6202601609327,954.6202601609327,0.45076634130592486,0.45076634130592486,0.45076634130592486,0.45076634130592486,0.45076634130592486,0.45076634130592486,0.0,0.0,0.0,955.0710265022386
59,2021-10-26,958.1324194112055,827.0925095923986,1072.4510196101048,958.1324194112055,958.1324194112055,-7.519975793910735,-7.519975793910735,-7.519975793910735,-7.519975793910735,-7.519975793910735,-7.519975793910735,0.0,0.0,0.0,950.6124436172948
60,2021-10-27,961.6445786614782,839.656259178496,1081.7878867873428,961.6445786614782,961.6445786614782,-7.317853996950839,-7.317853996950839,-7.317853996950839,-7.317853996950839,-7.317853996950839,-7.317853996950839,0.0,0.0,0.0,954.3267246645274
61,2021-10-28,965.1567379117512,816.1215581242234,1071.0239840212455,965.1567379117512,965.1567379117512,-13.668964899931465,-13.668964899931465,-13.668964899931465,-13.668964899931465,-13.668964899931465,-13.668964899931465,0.0,0.0,0.0,951.4877730118197
62,2021-10-29,968.668897162024,828.050094776671,1071.1404853452248,968.668897162024,968.668897162024,-16.94419050258354,-16.94419050258354,-16.94419050258354,-16.94419050258354,-16.94419050258354,-16.94419050258354,0.0,0.0,0.0,951.7247066594405
63,2021-11-01,979.2053749128426,859.4220839292486,1098.9502862977276,979.2053749128426,979.2053749128426,0.4507663412547456,0.4507663412547456,0.4507663412547456,0.4507663412547456,0.4507663412547456,0.4507663412547456,0.0,0.0,0.0,979.6561412540973
64,2021-11-02,982.7175341631153,856.537761747332,1098.1720891518212,982.7175341631153,982.7175341631153,-7.519975793928813,-7.519975793928813,-7.519975793928813,-7.519975793928813,-7.519975793928813,-7.519975793928813,0.0,0.0,0.0,975.1975583691865
65,2021-11-03,985.7467335428449,864.7965621293141,1110.288120100313,985.7467335428449,985.7467335428449,-7.317853996959533,-7.317853996959533,-7.317853996959533,-7.317853996959533,-7.317853996959533,-7.317853996959533,0.0,0.0,0.0,978.4288795458854
66,2021-11-04,988.7759329225746,852.4099842805216,1099.9892486783995,988.7759329225746,988.7759329225746,-13.66896489988773,-13.66896489988773,-13.66896489988773,-13.66896489988773,-13.66896489988773,-13.66896489988773,0.0,0.0,0.0,975.1069680226868
67,2021-11-05,991.8051323023043,852.4069275569484,1100.5635895206744,991.8051323023043,991.8051323023043,-16.94419050256575,-16.94419050256575,-16.94419050256575,-16.94419050256575,-16.94419050256575,-16.94419050256575,0.0,0.0,0.0,974.8609417997385
68,2021-11-08,1000.8927304414934,876.1795160943565,1127.527769386763,1000.8927304414934,1000.8927304414934,0.4507663412596119,0.4507663412596119,0.4507663412596119,0.4507663412596119,0.4507663412596119,0.4507663412596119,0.0,0.0,0.0,1001.343496782753
69,2021-11-09,1003.921929821223,872.823405701841,1120.0868369806842,1003.921929821223,1003.921929821223,-7.519975793918728,-7.519975793918728,-7.519975793918728,-7.519975793918728,-7.519975793918728,-7.519975793918728,0.0,0.0,0.0,996.4019540273042
70,2021-11-10,1006.9511292009527,882.9767971889233,1131.1110074401304,1006.9511292009527,1006.9511292009527,-7.317853996948831,-7.317853996948831,-7.317853996948831,-7.317853996948831,-7.317853996948831,-7.317853996948831,0.0,0.0,0.0,999.6332752040038
71,2021-11-11,1009.9803285806823,865.8834281504254,1113.1824459479458,1009.9803285806823,1009.9803285806823,-13.66896489990666,-13.66896489990666,-13.66896489990666,-13.66896489990666,-13.66896489990666,-13.66896489990666,0.0,0.0,0.0,996.3113636807757
72,2021-11-12,1013.009527960412,882.9918907726884,1116.2492646223193,1013.009527960412,1013.009527960412,-16.944190502548583,-16.944190502548583,-16.944190502548583,-16.944190502548583,-16.944190502548583,-16.944190502548583,0.0,0.0,0.0,996.0653374578634
73,2021-11-15,1018.7553834712797,904.2278694866474,1140.671433445064,1018.7553834712797,1018.7553834712797,0.4507663413288564,0.4507663413288564,0.4507663413288564,0.4507663413288564,0.4507663413288564,0.4507663413288564,0.0,0.0,0.0,1019.2061498126086
74,2021-11-16,1020.6706686415689,890.6743435560204,1131.798906162113,1020.6706686415689,1020.6706686415689,-7.5199757939086425,-7.5199757939086425,-7.5199757939086425,-7.5199757939086425,-7.5199757939086425,-7.5199757939086425,0.0,0.0,0.0,1013.1506928476603
75,2021-11-17,1022.5859538118583,898.5002972313796,1132.0674461438732,1022.5859538118583,1022.5859538118583,-7.317853996957528,-7.317853996957528,-7.317853996957528,-7.317853996957528,-7.317853996957528,-7.317853996957528,0.0,0.0,0.0,1015.2680998149008
76,2021-11-18,1024.5012389821475,881.7767835586036,1140.967760154285,1024.5012389821475,1024.5012389821475,-13.66896489990002,-13.66896489990002,-13.66896489990002,-13.66896489990002,-13.66896489990002,-13.66896489990002,0.0,0.0,0.0,1010.8322740822474
77,2021-11-19,1026.4165241524368,887.2190405334234,1132.839000940272,1026.4165241524368,1026.4165241524368,-16.944190502530788,-16.944190502530788,-16.944190502530788,-16.944190502530788,-16.944190502530788,-16.944190502530788,0.0,0.0,0.0,1009.472333649906
78,2021-11-22,1032.1623796633046,905.6430738765328,1149.8535834369982,1032.1623796633046,1032.1623796633046,0.4507663413337245,0.4507663413337245,0.4507663413337245,0.4507663413337245,0.4507663413337245,0.4507663413337245,0.0,0.0,0.0,1032.6131460046383
79,2021-11-23,1034.0776648335939,906.8826308018416,1147.0817152773088,1034.0776648335939,1034.0776648335939,-7.519975793898557,-7.519975793898557,-7.519975793898557,-7.519975793898557,-7.519975793898557,-7.519975793898557,0.0,0.0,0.0,1026.5576890396953
80,2021-11-24,1035.992950003883,906.0690569317985,1152.1708836844339,1035.992950003883,1035.992950003883,-7.317853996943498,-7.317853996943498,-7.317853996943498,-7.317853996943498,-7.317853996943498,-7.317853996943498,0.0,0.0,0.0,1028.6750960069394
81,2021-11-26,1037.1246145471484,903.9844234904685,1146.276124384364,1037.1246145471484,1037.1246145471484,-16.944190502609967,-16.944190502609967,-16.944190502609967,-16.944190502609967,-16.944190502609967,-16.944190502609967,0.0,0.0,0.0,1020.1804240445384
82,2021-11-29,1038.8221113620466,915.9993901355178,1158.7105234052062,1038.8221113620466,1038.8221113620466,0.4507663412825432,0.4507663412825432,0.4507663412825432,0.4507663412825432,0.4507663412825432,0.4507663412825432,0.0,0.0,0.0,1039.2728777033292
83,2021-11-30,1039.3879436336792,900.2938709013424,1158.350632358649,1039.3879436336792,1039.3879436336792,-7.519975793916638,-7.519975793916638,-7.519975793916638,-7.519975793916638,-7.519975793916638,-7.519975793916638,0.0,0.0,0.0,1031.8679678397625
84,2021-12-01,1039.9537759053119,916.1841882646927,1152.096327787482,1039.9537759053119,1039.9537759053119,-7.317853996955522,-7.317853996955522,-7.317853996955522,-7.317853996955522,-7.317853996955522,-7.317853996955522,0.0,0.0,0.0,1032.6359219083563
85,2021-12-02,1040.5196081769445,907.2433527283949,1149.4670222175225,1040.5196081769445,1040.5196081769445,-13.668964899937889,-13.668964899937889,-13.668964899937889,-13.668964899937889,-13.668964899937889,-13.668964899937889,0.0,0.0,0.0,1026.8506432770066
86,2021-12-03,1041.0854404485772,903.3135880073095,1149.5904949761566,1041.0854404485772,1041.0854404485772,-16.94419050259249,-16.94419050259249,-16.94419050259249,-16.94419050259249,-16.94419050259249,-16.94419050259249,0.0,0.0,0.0,1024.1412499459848
87,2021-12-06,1042.7829372634753,922.4057930144293,1162.4787135190684,1042.7829372634753,1042.7829372634753,0.45076634128740944,0.45076634128740944,0.45076634128740944,0.45076634128740944,0.45076634128740944,0.45076634128740944,0.0,0.0,0.0,1043.2337036047627
88,2021-12-07,1043.348769535108,911.7541823669897,1158.4269123892702,1043.348769535108,1043.348769535108,-7.519975793898621,-7.519975793898621,-7.519975793898621,-7.519975793898621,-7.519975793898621,-7.519975793898621,0.0,0.0,0.0,1035.8287937412094
89,2021-12-08,1042.910200200327,913.8277628709659,1164.2014461488855,1042.910200200327,1042.910200200327,-7.31785399694149,-7.31785399694149,-7.31785399694149,-7.31785399694149,-7.31785399694149,-7.31785399694149,0.0,0.0,0.0,1035.5923462033854
90,2021-12-09,1042.4716308655459,909.3627818441266,1139.692193083857,1042.4716308655459,1042.4716308655459,-13.668964899944035,-13.668964899944035,-13.668964899944035,-13.668964899944035,-13.668964899944035,-13.668964899944035,0.0,0.0,0.0,1028.8026659656018
91,2021-12-10,1042.0330615307648,896.8242722578956,1138.8826410474776,1042.0330615307648,1042.0330615307648,-16.94419050257501,-16.94419050257501,-16.94419050257501,-16.94419050257501,-16.94419050257501,-16.94419050257501,0.0,0.0,0.0,1025.0888710281897
92,2021-12-13,1040.7173535264214,919.9470600083811,1162.5650547820026,1040.7173535264214,1040.7173535264214,0.45076634129227344,0.45076634129227344,0.45076634129227344,0.45076634129227344,0.45076634129227344,0.45076634129227344,0.0,0.0,0.0,1041.1681198677138
93,2021-12-14,1040.2787841916402,919.2069893601798,1155.2647934033357,1040.2787841916402,1040.2787841916402,-7.5199757939167,-7.5199757939167,-7.5199757939167,-7.5199757939167,-7.5199757939167,-7.5199757939167,0.0,0.0,0.0,1032.7588083977234
94,2021-12-15,1039.8402148568591,911.2613694628471,1160.7501859918946,1039.8402148568591,1039.8402148568591,-7.317853996950185,-7.317853996950185,-7.317853996950185,-7.317853996950185,-7.317853996950185,-7.317853996950185,0.0,0.0,0.0,1032.522360859909
95,2021-12-16,1039.401645522078,908.6185966824872,1143.45807192101,1039.401645522078,1039.401645522078,-13.668964899950181,-13.668964899950181,-13.668964899950181,-13.668964899950181,-13.668964899950181,-13.668964899950181,0.0,0.0,0.0,1025.7326806221279
96,2021-12-17,1038.9630761872972,897.4303514520536,1146.5064151917495,1038.9630761872972,1038.9630761872972,-16.944190502557213,-16.944190502557213,-16.944190502557213,-16.944190502557213,-16.944190502557213,-16.944190502557213,0.0,0.0,0.0,1022.01888568474
97,2021-12-20,1035.8344660254074,911.8824693330298,1164.5686231039474,1035.8344660254074,1035.8344660254074,0.45076634124109416,0.45076634124109416,0.45076634124109416,0.45076634124109416,0.45076634124109416,0.45076634124109416,0.0,0.0,0.0,1036.2852323666486
98,2021-12-21,1034.7915959714444,912.6540181249201,1144.7758454216203,1034.7915959714444,1034.7915959714444,-7.5199757939066165,-7.5199757939066165,-7.5199757939066165,-7.5199757939066165,-7.5199757939066165,-7.5199757939066165,0.0,0.0,0.0,1027.2716201775377
99,2021-12-22,1033.7487259174811,894.7785570502596,1146.6580062926823,1033.7487259174811,1033.7487259174811,-7.317853996958879,-7.317853996958879,-7.317853996958879,-7.317853996958879,-7.317853996958879,-7.317853996958879,0.0,0.0,0.0,1026.4308719205223
100,2021-12-23,1032.7058558635179,893.8550462570712,1145.5534358002253,1032.7058558635179,1032.7058558635179,-13.668964899906445,-13.668964899906445,-13.668964899906445,-13.668964899906445,-13.668964899906445,-13.668964899906445,0.0,0.0,0.0,1019.0368909636114
101,2021-12-27,1028.534375647665,909.0956808636871,1154.1312045538837,1028.534375647665,1028.534375647665,0.4507663412459604,0.4507663412459604,0.4507663412459604,0.4507663412459604,0.4507663412459604,0.4507663412459604,0.0,0.0,0.0,1028.985141988911
102,2021-12-28,1027.4915055937017,895.0876018561149,1147.569574689793,1027.4915055937017,1027.4915055937017,-7.519975793944926,-7.519975793944926,-7.519975793944926,-7.519975793944926,-7.519975793944926,-7.519975793944926,0.0,0.0,0.0,1019.9715297997568
103,2021-12-29,1026.4486355397385,891.6213398376484,1136.9897805017206,1026.4486355397385,1026.4486355397385,-7.317853996967575,-7.317853996967575,-7.317853996967575,-7.317853996967575,-7.317853996967575,-7.317853996967575,0.0,0.0,0.0,1019.1307815427709
104,2021-12-30,1025.4057654857754,894.6743343640086,1136.6724562917677,1025.4057654857754,1025.4057654857754,-13.66896489992538,-13.66896489992538,-13.66896489992538,-13.66896489992538,-13.66896489992538,-13.66896489992538,0.0,0.0,0.0,1011.73680058585
105,2021-12-31,1024.0389030349993,883.5323555079551,1115.413527121112,1024.0389030349993,1024.0389030349993,-16.944190502522257,-16.944190502522257,-16.944190502522257,-16.944190502522257,-16.944190502522257,-16.944190502522257,0.0,0.0,0.0,1007.094712532477
106,2022-01-03,1019.9383156826708,903.3268932620426,1143.004706111131,1019.9383156826708,1019.9383156826708,0.4507663413152069,0.4507663413152069,0.4507663413152069,0.4507663413152069,0.4507663413152069,0.4507663413152069,0.0,0.0,0.0,1020.389082023986
107,2022-01-04,1018.5714532318947,886.3081697508443,1134.2299391490576,1018.5714532318947,1018.5714532318947,-7.51997579390668,-7.51997579390668,-7.51997579390668,-7.51997579390668,-7.51997579390668,-7.51997579390668,0.0,0.0,0.0,1011.051477437988
108,2022-01-05,1017.2045907811186,883.4570926502212,1123.1546699826122,1017.2045907811186,1017.2045907811186,-7.317853996953544,-7.317853996953544,-7.317853996953544,-7.317853996953544,-7.317853996953544,-7.317853996953544,0.0,0.0,0.0,1009.886736784165
109,2022-01-06,1015.8377283303423,885.7151444893691,1128.1470276834048,1015.8377283303423,1015.8377283303423,-13.66896489991874,-13.66896489991874,-13.66896489991874,-13.66896489991874,-13.66896489991874,-13.66896489991874,0.0,0.0,0.0,1002.1687634304236
110,2022-01-07,1014.4708658795662,882.4952400911909,1123.3040715936897,1014.4708658795662,1014.4708658795662,-16.94419050250447,-16.94419050250447,-16.94419050250447,-16.94419050250447,-16.94419050250447,-16.94419050250447,0.0,0.0,0.0,997.5266753770617
111,2022-01-10,1010.3702785272378,888.9741812962295,1132.7994665050198,1010.3702785272378,1010.3702785272378,0.45076634129204957,0.45076634129204957,0.45076634129204957,0.45076634129204957,0.45076634129204957,0.45076634129204957,0.0,0.0,0.0,1010.8210448685298
112,2022-01-11,1009.0034160764615,872.2841242859733,1130.3394739250207,1009.0034160764615,1009.0034160764615,-7.519975793924757,-7.519975793924757,-7.519975793924757,-7.519975793924757,-7.519975793924757,-7.519975793924757,0.0,0.0,0.0,1001.4834402825367
113,2022-01-12,1007.6356482907361,873.9196113791196,1119.269817272187,1007.6356482907361,1007.6356482907361,-7.317853996962241,-7.317853996962241,-7.317853996962241,-7.317853996962241,-7.317853996962241,-7.317853996962241,0.0,0.0,0.0,1000.3177942937739
114,2022-01-13,1006.2678805050106,866.6583845086366,1114.370608893452,1006.2678805050106,1006.2678805050106,-13.668964899937672,-13.668964899937672,-13.668964899937672,-13.668964899937672,-13.668964899937672,-13.668964899937672,0.0,0.0,0.0,992.5989156050729
115,2022-01-14,1004.9001127192851,874.9118178650756,1109.1449049950631,1004.9001127192851,1004.9001127192851,-16.94419050258365,-16.94419050258365,-16.94419050258365,-16.94419050258365,-16.94419050258365,-16.94419050258365,0.0,0.0,0.0,987.9559222167014
116,2022-01-18,999.429041576383,865.4618499130163,1111.4312971407132,999.429041576383,999.429041576383,-7.519975793942838,-7.519975793942838,-7.519975793942838,-7.519975793942838,-7.519975793942838,-7.519975793942838,0.0,0.0,0.0,991.9090657824402
117,2022-01-19,998.0612737906577,857.6367447950867,1121.6382069867252,998.0612737906577,998.0612737906577,-7.317853996951539,-7.317853996951539,-7.317853996951539,-7.317853996951539,-7.317853996951539,-7.317853996951539,0.0,0.0,0.0,990.7434197937062
118,2022-01-20,996.6935060049321,856.124193560837,1104.7844579752189,996.6935060049321,996.6935060049321,-13.668964899943818,-13.668964899943818,-13.668964899943818,-13.668964899943818,-13.668964899943818,-13.668964899943818,0.0,0.0,0.0,983.0245411049883
119,2022-01-21,995.3257382192066,851.4199758011484,1098.131709062814,995.3257382192066,995.3257382192066,-16.944190502566165,-16.944190502566165,-16.944190502566165,-16.944190502566165,-16.944190502566165,-16.944190502566165,0.0,0.0,0.0,978.3815477166405
120,2022-01-24,991.2224348620304,862.3698690871481,1115.074741656962,991.2224348620304,991.2224348620304,0.4507663413661644,0.4507663413661644,0.4507663413661644,0.4507663413661644,0.4507663413661644,0.4507663413661644,0.0,0.0,0.0,991.6732012033965
121,2022-01-25,989.8546671041488,860.7123009606458,1095.1919872435278,989.8546671041488,989.8546671041488,-7.519975793904585,-7.519975793904585,-7.519975793904585,-7.519975793904585,-7.519975793904585,-7.519975793904585,0.0,0.0,0.0,982.3346913102442
122,2022-01-26,988.4868993462671,858.149888747895,1103.253626944796,988.4868993462671,988.4868993462671,-7.317853996960236,-7.317853996960236,-7.317853996960236,-7.317853996960236,-7.317853996960236,-7.317853996960236,0.0,0.0,0.0,981.1690453493069
123,2022-01-27,987.1191315883857,857.6706057242912,1084.5342969063245,987.1191315883857,987.1191315883857,-13.668964899949964,-13.668964899949964,-13.668964899949964,-13.668964899949964,-13.668964899949964,-13.668964899949964,0.0,0.0,0.0,973.4501666884357
124,2022-01-28,985.7513638305041,855.1825482464018,1093.3483016534778,985.7513638305041,985.7513638305041,-16.94419050254869,-16.94419050254869,-16.94419050254869,-16.94419050254869,-16.94419050254869,-16.94419050254869,0.0,0.0,0.0,968.8071733279554
125,2022-01-31,981.6480605568594,859.0541311360199,1101.0867794786866,981.6480605568594,981.6480605568594,0.4507663413430044,0.4507663413430044,0.4507663413430044,0.4507663413430044,0.4507663413430044,0.4507663413430044,0.0,0.0,0.0,982.0988268982023
126,2022-02-01,980.2802927989779,848.7650010954384,1098.9664929126413,980.2802927989779,980.2802927989779,-7.519975793922666,-7.519975793922666,-7.519975793922666,-7.519975793922666,-7.519975793922666,-7.519975793922666,0.0,0.0,0.0,972.7603170050553
127,2022-02-02,978.9125250410963,854.2120648010317,1090.403114511499,978.9125250410963,978.9125250410963,-7.317853996946203,-7.317853996946203,-7.317853996946203,-7.317853996946203,-7.317853996946203,-7.317853996946203,0.0,0.0,0.0,971.5946710441501
128,2022-02-03,977.5447572832147,836.3953881782456,1080.6843331268194,977.5447572832147,977.5447572832147,-13.668964899956112,-13.668964899956112,-13.668964899956112,-13.668964899956112,-13.668964899956112,-13.668964899956112,0.0,0.0,0.0,963.8757923832586
129,2022-02-04,976.1769894739774,841.2621441838841,1073.7540702997635,976.1769894739774,976.1769894739774,-16.944190502627553,-16.944190502627553,-16.944190502627553,-16.944190502627553,-16.944190502627553,-16.944190502627553,0.0,0.0,0.0,959.2327989713499
130,2022-02-07,972.0736860462653,846.3920957022865,1096.924314977887,972.0736860462653,972.0736860462653,0.4507663413198512,0.4507663413198512,0.4507663413198512,0.4507663413198512,0.4507663413198512,0.4507663413198512,0.0,0.0,0.0,972.5244523875851
131,2022-02-08,970.705918237028,841.4653739647746,1080.5393725055587,970.705918237028,970.705918237028,-7.51997579391258,-7.51997579391258,-7.51997579391258,-7.51997579391258,-7.51997579391258,-7.51997579391258,0.0,0.0,0.0,963.1859424431153
132,2022-02-09,969.3381504277907,837.8077107717284,1075.102938847038,969.3381504277907,969.3381504277907,-7.317853996977627,-7.317853996977627,-7.317853996977627,-7.317853996977627,-7.317853996977627,-7.317853996977627,0.0,0.0,0.0,962.020296430813
133,2022-02-10,967.9703826185532,838.646800369209,1083.0461691220607,967.9703826185532,967.9703826185532,-13.668964899925163,-13.668964899925163,-13.668964899925163,-13.668964899925163,-13.668964899925163,-13.668964899925163,0.0,0.0,0.0,954.301417718628
134,2022-02-11,966.6026148093159,821.1738940439355,1076.5749519205526,966.6026148093159,966.6026148093159,-16.94419050261039,-16.94419050261039,-16.94419050261039,-16.94419050261039,-16.94419050261039,-16.94419050261039,0.0,0.0,0.0,949.6584243067056
135,2022-02-14,962.4993113816038,834.4775695767188,1089.1751880530076,962.4993113816038,962.4993113816038,0.45076634129669146,0.45076634129669146,0.45076634129669146,0.45076634129669146,0.45076634129669146,0.45076634129669146,0.0,0.0,0.0,962.9500777229005
136,2022-02-15,961.1315435723665,842.0686601078054,1081.0030611681302,961.1315435723665,961.1315435723665,-7.519975793922729,-7.519975793922729,-7.519975793922729,-7.519975793922729,-7.519975793922729,-7.519975793922729,0.0,0.0,0.0,953.6115677784437
137,2022-02-16,959.7637756884347,826.2038082203646,1076.8784555702048,959.7637756884347,959.7637756884347,-7.317853996963594,-7.317853996963594,-7.317853996963594,-7.317853996963594,-7.317853996963594,-7.317853996963594,0.0,0.0,0.0,952.4459216914712
138,2022-02-17,958.3960078045031,814.4509885363798,1064.6198671585196,958.3960078045031,958.3960078045031,-13.668964899931309,-13.668964899931309,-13.668964899931309,-13.668964899931309,-13.668964899931309,-13.668964899931309,0.0,0.0,0.0,944.7270429045718
139,2022-02-18,957.0282399205713,821.9459724881117,1066.1845594932324,957.0282399205713,957.0282399205713,-16.944190502592594,-16.944190502592594,-16.944190502592594,-16.944190502592594,-16.944190502592594,-16.944190502592594,0.0,0.0,0.0,940.0840494179787
140,2022-02-22,951.5571683848447,827.823111056883,1071.3920055290782,951.5571683848447,951.5571683848447,-7.519975793912642,-7.519975793912642,-7.519975793912642,-7.519975793912642,-7.519975793912642,-7.519975793912642,0.0,0.0,0.0,944.037192590932
141,2022-02-23,950.1894005009129,828.0847994912025,1067.5614093538977,950.1894005009129,950.1894005009129,-7.317853996949565,-7.317853996949565,-7.317853996949565,-7.317853996949565,-7.317853996949565,-7.317853996949565,0.0,0.0,0.0,942.8715465039634
